started_at,ended_at,start_x,start_y,end_x,end_y,bike_id
50176,50703,-2646.698106240912,-1031.0908020110053,-3821.678425592958,-729.9176668049492,W20371
412383,412574,-2451.156845307692,-814.965264401756,-1917.5553273249889,-723.2385361039151,W20371
580106,580505,-1917.5553273249889,-723.2385361039151,-1923.6199654583029,-1762.9565486044485,W20371
662701,665967,-543.4816018481092,-1377.793344829783,1000.4019913418696,-1637.3888914201018,W20371
668856,669868,1000.4019913418696,-1637.3888914201018,-500.162758044702,-1054.6347377329218,W20371
735111,735773,-2524.8855174638293,-1823.5140002958813,-3698.003126530832,-668.4251368154823,W20371
760902,761051,-2355.0756497494986,-2716.8477315926184,-2104.4328194970344,-3097.446862721063,W20371
809997,810410,-2104.4328194970344,-3097.446862721063,-2194.7092899865465,-1670.339269546311,W20371
812158,812506,-2194.7092899865465,-1670.339269546311,-2646.698106240912,-1031.0908020110053,W20371
890593,890917,-188.8735464652516,-519.5250497148589,-907.7930782432848,-177.44223896388112,W20371
935497,936035,-907.7930782432848,-177.44223896388112,-814.6575640637428,-2330.682658213708,W20371
983229,984327,-814.6575640637428,-2330.682658213708,-3499.2995900004858,-986.6189234248992,W20371
1256956,1257395,-2194.7092899865465,-1670.339269546311,-1352.1577779900822,-2402.817269788199,W20371
1328237,1328535,-1352.1577779900822,-2402.817269788199,-794.9041712895468,-2685.45581729673,W20371
1600779,1601169,-794.9041712895468,-2685.45581729673,-1352.1577779900822,-2402.817269788199,W20371
