started_at,ended_at,start_x,start_y,end_x,end_y,bike_id
53127,53623,-2172.3567665832597,2509.7946798534413,-2646.698106240912,1031.0908020110053,W23538
54939,55106,-2646.698106240912,1031.0908020110053,-2594.957575458331,495.12537678995767,W23538
61639,62392,-2594.957575458331,495.12537678995767,-3821.678425592958,729.9176668049492,W23538
78924,79795,-3821.678425592958,729.9176668049492,-2434.7823223503287,2130.308737174774,W23538
116642,117403,-2434.7823223503287,2130.308737174774,-1320.3617466378792,823.2028589331105,W23538
144427,144861,-1320.3617466378792,823.2028589331105,-424.0948683241063,713.6651154317209,W23538
145084,145593,-424.0948683241063,713.6651154317209,-985.2471709658158,233.88089338963675,W23538
149978,150371,-985.2471709658158,233.88089338963675,-219.1967371281292,754.4078127095321,W23538
196919,197232,-219.1967371281292,754.4078127095321,-1475.703120519892,638.6362138876518,W23538
203847,204231,-1475.703120519892,638.6362138876518,-985.2471709658158,233.88089338963675,W23538
236556,237805,-985.2471709658158,233.88089338963675,2438.154417210546,-645.8719388147609,W23538
290350,291755,2438.154417210546,-645.8719388147609,-2287.4982534152964,449.3941773512319,W23538
325017,325520,-2287.4982534152964,449.3941773512319,-2434.7823223503287,2130.308737174774,W23538
328680,329176,-2434.7823223503287,2130.308737174774,-1553.8936335864703,1509.7618356025214,W23538
376604,377013,-1386.4663022827554,1072.7797094714829,-2450.377106119949,1407.2928387603392,W23538
414709,414850,-1687.835498630181,3322.088291974309,-1375.6365913319034,3230.58420136674,W23538
453926,454368,-1375.6365913319034,3230.58420136674,-2906.611169067512,3041.230845985579,W23538
590574,590722,-2906.611169067512,3041.230845985579,-2259.8608310676686,2967.9830459613117,W23538
594838,594969,-2259.8608310676686,2967.9830459613117,-2104.4328194970344,3097.446862721063,W23538
654210,655790,1835.1127926085971,-1359.8153513599148,2571.749731503465,1244.656006184107,W23538
658476,663809,2571.749731503465,1244.656006184107,2571.749731503465,1244.656006184107,W23538
664133,666346,2571.749731503465,1244.656006184107,2537.267931834781,831.4404534644652,W23538
721502,721980,2537.267931834781,831.4404534644652,1244.7008281127914,1024.896740019206,W23538
726377,726666,1244.7008281127914,1024.896740019206,657.2301107228259,382.9368268735295,W23538
808633,809663,-1574.8166351441266,1019.791939240589,-82.13591533098672,-1351.7447350956706,W23538
981659,982084,2438.154417210546,-645.8719388147609,1002.1347450933658,77.58923497942598,W23538
982495,983579,1002.1347450933658,77.58923497942598,912.4647384180472,-1263.1349344592616,W23538
984203,984615,912.4647384180472,-1263.1349344592616,1835.1127926085971,-1359.8153513599148,W23538
987686,987970,1835.1127926085971,-1359.8153513599148,1835.1127926085971,-1359.8153513599148,W23538
988543,989770,1835.1127926085971,-1359.8153513599148,-65.24156624682065,-642.142757506466,W23538
991625,994627,-65.24156624682065,-642.142757506466,-3698.003126530832,668.4251368154823,W23538
996825,997413,-3698.003126530832,668.4251368154823,-2190.3714482407813,980.0441292680304,W23538
1095653,1096279,-1894.0765139831676,1322.3565600090635,-490.1994239689824,1831.862913672767,W23538
1099635,1100086,-490.1994239689824,1831.862913672767,-1713.783486068777,1824.4045510561773,W23538
1102201,1102539,-1713.783486068777,1824.4045510561773,-2524.8855174638293,1823.5140002958813,W23538
1105556,1105998,-2524.8855174638293,1823.5140002958813,-1553.8936335864703,1509.7618356025214,W23538
1115545,1116206,-1553.8936335864703,1509.7618356025214,-814.6575640637428,2330.682658213708,W23538
1157101,1158246,-814.6575640637428,2330.682658213708,-2089.9643256671798,2393.132530270474,W23538
1277131,1277539,-2089.9643256671798,2393.132530270474,-2906.611169067512,3041.230845985579,W23538
1337524,1339495,-2906.611169067512,3041.230845985579,-2605.458566939792,-1351.7447350956706,W23538
1353838,1355261,-2853.3723100320794,-891.6639486224678,-1993.883130108986,-3476.932805400522,W23538
1439943,1440931,-1812.1172615052687,-1830.5270875335093,-1460.4567918220644,308.2610377861307,W23538
1440942,1442571,-1460.4567918220644,308.2610377861307,-2925.498184966575,1006.3223589937804,W23538
1442633,1444763,-2925.498184966575,1006.3223589937804,-1993.883130108986,-3476.932805400522,W23538
