started_at,ended_at,start_x,start_y,end_x,end_y,bike_id
323623,324268,-2848.997106809029,-636.9107717910118,-1812.1172615052687,-1830.5270875335093,78534
406476,415059,-985.2471709658158,233.88089338963675,-219.1967371281292,754.4078127095321,78534
415870,416162,-219.1967371281292,754.4078127095321,-1154.4505748659533,447.5017569858993,78534
480172,480705,-1154.4505748659533,447.5017569858993,422.87516574033486,94.06442404292608,78534
493705,494342,422.87516574033486,94.06442404292608,1845.7259093409737,-698.5257525098514,78534
500993,502018,1845.7259093409737,-698.5257525098514,-1367.232735634131,238.8902414156101,78534
503467,504400,-1367.232735634131,238.8902414156101,-1687.835498630181,3322.088291974309,78534
507464,507642,-1687.835498630181,3322.088291974309,-2104.4328194970344,3097.446862721063,78534
554643,555208,-2104.4328194970344,3097.446862721063,-2450.377106119949,1407.2928387603392,78534
566815,567516,-2450.377106119949,1407.2928387603392,-4215.100165025086,1013.5580839200984,78534
575769,576362,-4215.100165025086,1013.5580839200984,-2792.422696799228,1461.727753976022,78534
585537,586004,-2792.422696799228,1461.727753976022,-1713.783486068777,1824.4045510561773,78534
606800,606933,-1713.783486068777,1824.4045510561773,-1881.6873246556,2146.116013168249,78534
650721,651134,-2104.4328194970344,3097.446862721063,-2195.1424784234973,1823.9592756756335,78534
651892,652351,-2195.1424784234973,1823.9592756756335,-1574.8166351441266,1019.791939240589,78534
652589,653486,-1574.8166351441266,1019.791939240589,-2450.377106119949,1407.2928387603392,78534
723672,724192,-2450.377106119949,1407.2928387603392,-2803.182402743171,296.3567677708471,78534
913939,914721,-2853.3723100320794,-891.6639486224678,-1462.7883025379629,22.472351936458256,78534
914852,916248,-1462.7883025379629,22.472351936458256,104.65493915366902,350.0977675920606,78534
923585,924471,104.65493915366902,350.0977675920606,1399.021992029718,-702.1992743957761,78534
929401,930390,1399.021992029718,-702.1992743957761,2913.188858369781,461.9732068385355,78534
1002285,1003993,2913.188858369781,461.9732068385355,-2996.5410888062315,611.3630968574403,78534
1004052,1004376,-2996.5410888062315,611.3630968574403,-3698.003126530832,668.4251368154823,78534
1016028,1016843,-3698.003126530832,668.4251368154823,-2190.3714482407813,980.0441292680304,78534
1018046,1019805,-2190.3714482407813,980.0441292680304,1000.4019913418696,1637.3888914201018,78534
1082665,1085501,1000.4019913418696,1637.3888914201018,-1812.1172615052687,-1830.5270875335093,78534
1088205,1089261,-1812.1172615052687,-1830.5270875335093,-757.1301394926505,-1761.398084774919,78534
1091875,1093772,-757.1301394926505,-1761.398084774919,-3698.003126530832,668.4251368154823,78534
1100709,1101204,-3698.003126530832,668.4251368154823,-2925.498184966575,1006.3223589937804,78534
1103992,1104263,-2925.498184966575,1006.3223589937804,-2803.182402743171,296.3567677708471,78534
1105231,1106139,-2803.182402743171,296.3567677708471,-1333.3573997784088,2761.931863826379,78534
1106869,1107270,-1333.3573997784088,2761.931863826379,-2195.1424784234973,1823.9592756756335,78534
1165555,1167024,-2195.1424784234973,1823.9592756756335,-2259.8608310676686,2967.9830459613117,78534
1168235,1169186,-2259.8608310676686,2967.9830459613117,98.48439579788452,1232.2751862723885,78534
1170718,1171106,98.48439579788452,1232.2751862723885,-922.0882966995912,1354.416387375768,78534
1172503,1173056,-922.0882966995912,1354.416387375768,-2195.1424784234973,1823.9592756756335,78534
2657964,2658335,-4079.6854592920495,1361.0955180768024,-3204.558176754409,842.0157437416958,78534
