started_at,ended_at,start_x,start_y,end_x,end_y,bike_id
835222,838186,-7512.60192998512,11334.930075464225,-7512.60192998512,11334.930075464225,78503
891204,891985,-7512.60192998512,11334.930075464225,-6494.074623275686,11306.432451138702,78503
925999,926986,-6494.074623275686,11306.432451138702,-7512.60192998512,11334.930075464225,78503
928206,928671,-7512.60192998512,11334.930075464225,-6507.252487084538,10211.277653817451,78503
1435354,1435471,-6507.252487084538,10211.277653817451,-6378.292552120003,10102.407823386877,78503
1437004,1440498,-6378.292552120003,10102.407823386877,-3269.3464976190467,557.7074135573132,78503
1443062,1447360,-3269.3464976190467,557.7074135573132,-6455.428927789463,9272.080558371395,78503
1772780,1774202,-6455.428927789463,9272.080558371395,-6971.834298522568,7478.622646231356,78503
1777339,1778116,-6971.834298522568,7478.622646231356,-6117.454181194411,9135.381016685327,78503
1779354,1785544,-6117.454181194411,9135.381016685327,-2340.23434777719,-189.90994960644437,78503
1837710,1838307,-2340.23434777719,-189.90994960644437,-2053.4663687098687,-1523.9549883433065,78503
1848189,1849005,-2053.4663687098687,-1523.9549883433065,-3145.6904913373305,496.2148835678463,78503
1859094,1860348,-3145.6904913373305,496.2148835678463,-5729.821132691905,-209.27942864031343,78503
1861393,1862481,-5729.821132691905,-209.27942864031343,-6433.6847403725815,-270.83874993678285,78503
1872147,1873038,-6433.6847403725815,-270.83874993678285,-7494.451105082283,-1689.931386270452,78503
1873102,1874204,-7494.451105082283,-1689.931386270452,-7077.5192703903,-150.7257161589535,78503
2308512,2309257,-2630.982028394743,-4323.512621788438,-2368.67656933742,-6145.913433634542,78503
2312488,2314187,-2368.67656933742,-6145.913433634542,-2368.67656933742,-6145.913433634542,78503
2385971,2388934,-2368.67656933742,-6145.913433634542,-2482.4578130600216,-5492.917088738203,78503
2547594,2549936,-2482.4578130600216,-5492.917088738203,-1442.0390538905754,-3649.143058648157,78503
2555293,2556388,-1442.0390538905754,-3649.143058648157,-2368.67656933742,-6145.913433634542,78503
