started_at,ended_at,start_x,start_y,end_x,end_y,bike_id
7250,7402,-2604.93874081422,-587.31822633261,-3204.558176754409,-842.0157437416958,78586
24223,24966,-3204.558176754409,-842.0157437416958,-1031.2517830869351,-841.1251929813999,78586
45985,46748,-1031.2517830869351,-841.1251929813999,949.1557991213356,-1050.348962199343,78586
48103,48444,949.1557991213356,-1050.348962199343,1683.1069696997222,-1296.3079502741607,78586
72534,73193,1683.1069696997222,-1296.3079502741607,3861.784899998928,-1821.955536465561,78586
137643,141195,3861.784899998928,-1821.955536465561,3861.784899998928,-1821.955536465561,78586
142946,146428,3861.784899998928,-1821.955536465561,3861.784899998928,-1821.955536465561,78586
203492,204820,3861.784899998928,-1821.955536465561,-1309.9652241239778,194.6966599429369,78586
229023,229454,-1309.9652241239778,194.6966599429369,-570.8591111335667,-382.6028703385173,78586
230987,231737,-570.8591111335667,-382.6028703385173,259.6497622861215,-1818.615971114648,78586
234542,235073,259.6497622861215,-1818.615971114648,-500.162758044702,-1054.6347377329218,78586
235253,235422,-500.162758044702,-1054.6347377329218,-543.4816018481092,-1377.793344829783,78586
236017,236520,-543.4816018481092,-1377.793344829783,259.6497622861215,-1818.615971114648,78586
238929,239663,259.6497622861215,-1818.615971114648,-1923.6199654583029,-1762.9565486044485,78586
244939,245155,-1923.6199654583029,-1762.9565486044485,-1553.8936335864703,-1509.7618356025214,78586
284357,284661,-1553.8936335864703,-1509.7618356025214,-929.4525001462196,-1038.6048240499654,78586
286676,286870,-929.4525001462196,-1038.6048240499654,-985.2471709658158,-233.88089338963675,78586
289733,289922,-985.2471709658158,-233.88089338963675,-1367.232735634131,-238.8902414156101,78586
320696,321207,-1367.232735634131,-238.8902414156101,-543.4816018481092,-1377.793344829783,78586
321281,321537,-543.4816018481092,-1377.793344829783,357.9835377213828,-1378.1273013647951,78586
323471,324359,357.9835377213828,-1378.1273013647951,-490.1994239689824,-1831.862913672767,78586
324680,325058,-490.1994239689824,-1831.862913672767,364.56800198026895,-2132.201157540106,78586
337277,337718,364.56800198026895,-2132.201157540106,1244.7008281127914,-1024.896740019206,78586
340580,341155,1244.7008281127914,-1024.896740019206,2842.9256937190985,-2153.017781559556,78586
496742,497886,2842.9256937190985,-2153.017781559556,1157.64939435139,143.71262892290716,78586
514964,515662,1157.64939435139,143.71262892290716,-500.162758044702,-1054.6347377329218,78586
520026,520444,-500.162758044702,-1054.6347377329218,-1367.232735634131,-238.8902414156101,78586
556074,556734,-1367.232735634131,-238.8902414156101,-3204.558176754409,-842.0157437416958,78586
563328,563791,-3204.558176754409,-842.0157437416958,-2803.182402743171,-296.3567677708471,78586
570939,572112,-2803.182402743171,-296.3567677708471,-1380.2283887746603,858.2682951157151,78586
573506,573603,-1380.2283887746603,858.2682951157151,-1380.2283887746603,858.2682951157151,78586
574079,576294,-1380.2283887746603,858.2682951157151,223.5218465521,443.9395539462969,78586
576522,578219,223.5218465521,443.9395539462969,223.5218465521,443.9395539462969,78586
578385,580036,223.5218465521,443.9395539462969,-1380.2283887746603,858.2682951157151,78586
580102,582029,-1380.2283887746603,858.2682951157151,-2853.3723100320794,891.6639486224678,78586
585445,586191,-2853.3723100320794,891.6639486224678,-1051.7849150501052,834.0564463237743,78586
668239,669564,-1051.7849150501052,834.0564463237743,-2811.396350385682,425.46062567272384,78586
676620,682842,-2811.396350385682,425.46062567272384,-2811.396350385682,425.46062567272384,78586
750025,750806,-2811.396350385682,425.46062567272384,-1450.058364987162,447.3904381419498,78586
762340,762932,-1450.058364987162,447.3904381419498,-493.3049536406412,-113.54792354855924,78586
763321,763477,-493.3049536406412,-113.54792354855924,-907.7930782432848,-177.44223896388112,78586
832428,833292,-907.7930782432848,-177.44223896388112,657.2301107228259,-382.9368268735295,78586
836637,837084,657.2301107228259,-382.9368268735295,-493.3049536406412,-113.54792354855924,78586
837190,837294,-493.3049536406412,-113.54792354855924,-493.3049536406412,-113.54792354855924,78586
1016940,1017241,-493.3049536406412,-113.54792354855924,-219.1967371281292,-754.4078127095321,78586
1064373,1064998,-219.1967371281292,-754.4078127095321,-2013.0446574339128,-225.7907524544684,78586
1095065,1095828,-2013.0446574339128,-225.7907524544684,-814.6575640637428,-2330.682658213708,78586
1098919,1099372,-814.6575640637428,-2330.682658213708,-1553.8936335864703,-1509.7618356025214,78586
1108020,1108629,-1553.8936335864703,-1509.7618356025214,45.65467389201976,-2377.6592108128007,78586
1187829,1188424,45.65467389201976,-2377.6592108128007,-1333.3573997784088,-2761.931863826379,78586
1249694,1250062,-1333.3573997784088,-2761.931863826379,-2194.7092899865465,-1670.339269546311,78586
1281772,1283341,-2194.7092899865465,-1670.339269546311,1578.881831505927,370.5804350772885,78586
1344490,1344822,1578.881831505927,370.5804350772885,1835.1127926085967,1359.8153513599148,78586
1360508,1361480,1835.1127926085967,1359.8153513599148,3430.5891287699023,741.7174643782791,78586
1408479,1409953,3430.5891287699023,741.7174643782791,-1320.3617466378792,-823.2028589331105,78586
1431707,1433042,-1320.3617466378792,-823.2028589331105,949.1557991213356,-1050.348962199343,78586
1433054,1434109,949.1557991213356,-1050.348962199343,-1031.2517830869351,-841.1251929813999,78586
1434120,1435278,-1031.2517830869351,-841.1251929813999,-1553.8936335864703,-1509.7618356025214,78586
1435362,1436949,-1553.8936335864703,-1509.7618356025214,-1352.1577779900822,-2402.817269788199,78586
1448445,1448737,-1320.3617466378792,-823.2028589331105,-500.162758044702,-1054.6347377329218,78586
1458390,1459020,-500.162758044702,-1054.6347377329218,-1553.8936335864703,-1509.7618356025214,78586
1471583,1472062,-1553.8936335864703,-1509.7618356025214,-500.162758044702,-1054.6347377329218,78586
1499514,1499967,-500.162758044702,-1054.6347377329218,-1475.703120519892,-638.6362138876518,78586
1531921,1532285,-1475.703120519892,-638.6362138876518,-500.162758044702,-1054.6347377329218,78586
1532949,1534661,-500.162758044702,-1054.6347377329218,933.0718976437946,1937.9287301948511,78586
1536437,1537490,933.0718976437946,1937.9287301948511,-2848.997106809029,636.9107717910118,78586
1606561,1607642,-2848.997106809029,636.9107717910118,-2594.957575458331,-495.12537678995767,78586
1619332,1619706,-2594.957575458331,-495.12537678995767,-2925.498184966575,-1006.3223589937804,78586
1680537,1680875,-2925.498184966575,-1006.3223589937804,-2328.217966590844,-661.3452582716426,78586
1685240,1685536,-2328.217966590844,-661.3452582716426,-2646.698106240912,-1031.0908020110053,78586
1695448,1696722,-2646.698106240912,-1031.0908020110053,1399.021992029718,702.1992743957761,78586
1704466,1708052,1399.021992029718,702.1992743957761,-568.1023581072151,1955.7830855160428,78586
