started_at,ended_at,start_x,start_y,end_x,end_y,bike_id
989048,989526,-2524.8855174638293,-1823.5140002958813,-2594.957575458331,-495.12537678995767,78569
1015643,1017552,-2594.957575458331,-495.12537678995767,236.34422431908067,1033.5954760247828,78569
1019473,1020374,236.34422431908067,1033.5954760247828,2175.815499130866,-414.1061034791464,78569
1067301,1069116,2175.815499130866,-414.1061034791464,-3821.678425592958,-729.9176668049492,78569
1170870,1171859,-3821.678425592958,-729.9176668049492,-2848.997106809029,636.9107717910118,78569
1171923,1173361,-2848.997106809029,636.9107717910118,-757.1301394926505,1761.398084774919,78569
1261154,1261548,-117.13754112524298,2177.897543422312,1221.3280947444182,2365.859413241053,78569
1322884,1323672,1221.3280947444182,2365.859413241053,1111.6447822315015,-379.2633049876047,78569
1326843,1327442,1111.6447822315015,-379.2633049876047,-828.866144832659,38.85027691326964,78569
2486139,2486928,-2646.698106240912,-1031.0908020110053,-2104.4328194970344,-3097.446862721063,78569
2543398,2543699,-1333.3573997784088,-2761.931863826379,-494.0981199113877,-3187.837764878856,78569
2582507,2582777,-494.0981199113877,-3187.837764878856,-1333.3573997784088,-2761.931863826379,78569
2650931,2651606,-1333.3573997784088,-2761.931863826379,-2104.4328194970344,-3097.446862721063,78569
2654864,2655156,-2104.4328194970344,-3097.446862721063,-1881.6873246556,-2146.116013168249,78569
