started_at,ended_at,start_x,start_y,end_x,end_y,bike_id
289335,289817,-101.54275735562236,-1825.183782970942,-1386.4663022827554,-1072.7797094714829,W21243
290227,290622,-1386.4663022827554,-1072.7797094714829,-1450.058364987162,447.3904381419498,W21243
307712,308864,-1450.058364987162,447.3904381419498,-1450.058364987162,447.3904381419498,W21243
318808,319549,-1450.058364987162,447.3904381419498,-828.866144832659,38.85027691326964,W21243
319815,321929,-828.866144832659,38.85027691326964,223.5218465521,443.9395539462969,W21243
321970,322594,223.5218465521,443.9395539462969,1705.97931922735,1036.489765995152,W21243
323280,323481,1705.97931922735,1036.489765995152,1774.0765416883553,450.0620904220471,W21243
462208,462969,1774.0765416883553,450.0620904220471,-298.2969459159975,188.1288480866431,W21243
658464,665960,-298.2969459159975,188.1288480866431,-493.3049536406412,-113.54792354855924,W21243
693102,693634,-493.3049536406412,-113.54792354855924,-757.1301394926505,1761.398084774919,W21243
719330,720085,-757.1301394926505,1761.398084774919,-2605.1986538763904,423.4568864618599,W21243
743663,744971,-2605.1986538763904,423.4568864618599,-117.13754112524298,2177.897543422312,W21243
2480192,2485104,-1993.883130108986,3476.932805400522,-1993.883130108986,3476.932805400522,W21243
2486053,2490034,-1993.883130108986,3476.932805400522,-1993.883130108986,3476.932805400522,W21243
2562454,2565958,-1993.883130108986,3476.932805400522,-1993.883130108986,3476.932805400522,W21243
