started_at,ended_at,start_x,start_y,end_x,end_y,bike_id
146212,147072,1672.3638964362608,3476.9328053997306,1111.6447822315015,379.2633049876047,W00013
309873,311115,1111.6447822315015,379.2633049876047,-1031.2517830869351,841.1251929813999,W00013
322491,323360,-1031.2517830869351,841.1251929813999,364.56800198026895,2132.201157540106,W00013
374746,375729,364.56800198026895,2132.201157540106,-1555.499352562064,542.4818752125246,W00013
649315,649731,-1555.499352562064,542.4818752125246,-842.3816240987607,683.1637518961281,W00013
651095,651222,-842.3816240987607,683.1637518961281,-842.3816240987607,683.1637518961281,W00013
1172832,1173125,-1386.4663022827554,1072.7797094714829,-188.8735464652516,519.5250497148589,W00013
1175905,1176279,-188.8735464652516,519.5250497148589,-1386.4663022827554,1072.7797094714829,W00013
1402489,1402857,-2524.8855174638293,1823.5140002958813,-2594.957575458331,495.12537678995767,W00013
1616236,1617260,-2594.957575458331,495.12537678995767,-82.13591533098672,-1351.7447350956706,W00013
1618078,1619645,-82.13591533098672,-1351.7447350956706,-2848.997106809029,-636.9107717910118,W00013
1716693,1717782,-2848.997106809029,-636.9107717910118,-1894.076513983168,1322.3565600090635,W00013
2143342,2143687,-2594.957575458331,495.12537678995767,-2646.698106240912,1031.0908020110053,W00013
2147454,2147626,-2646.698106240912,1031.0908020110053,-2996.5410888062315,611.3630968574403,W00013
2179152,2179556,-2996.5410888062315,611.3630968574403,-1923.6199654583029,1762.9565486044485,W00013
2215668,2216361,-1923.6199654583029,1762.9565486044485,45.65467389201976,2377.6592108128007,W00013
2488075,2488475,-1475.703120519892,638.6362138876518,-1553.8936335864703,1509.7618356025214,W00013
2629368,2629678,-1553.8936335864703,1509.7618356025214,-929.4525001462196,1038.6048240499654,W00013
2658335,2658983,-929.4525001462196,1038.6048240499654,-929.4525001462196,1038.6048240499654,W00013
2659227,2662162,-929.4525001462196,1038.6048240499654,-929.4525001462196,1038.6048240499654,W00013
