started_at,ended_at,start_x,start_y,end_x,end_y,bike_id
1527241,1528811,-2606.931407629117,149.61252770917662,1270.88485205592,1678.4655452337165,78516
1541184,1541416,1270.88485205592,1678.4655452337165,903.1945058439112,2156.246028065728,78516
1541676,1541920,903.1945058439112,2156.246028065728,1270.88485205592,1678.4655452337165,78516
1694971,1695383,1270.88485205592,1678.4655452337165,1578.881831505927,370.5804350772885,78516
1704818,1706266,1578.881831505927,370.5804350772885,2049.324475222406,9.239464137182011,78516
1706593,1708215,2049.324475222406,9.239464137182011,1672.3638964362608,-3476.9328053997306,78516
1711227,1712460,949.1557991213356,-1050.348962199343,-1380.2283887746603,858.2682951157151,78516
1713882,1714997,-1380.2283887746603,858.2682951157151,1774.0765416883553,450.0620904220471,78516
1754635,1755785,1774.0765416883553,450.0620904220471,-1380.2283887746603,858.2682951157151,78516
1767159,1768120,-1380.2283887746603,858.2682951157151,-1189.7987514110014,1984.8150067328563,78516
1768248,1769340,-1189.7987514110014,1984.8150067328563,-1189.7987514110014,1984.8150067328563,78516
1769357,1770627,-1189.7987514110014,1984.8150067328563,491.32330200274,2930.0207841319307,78516
1770645,1772225,491.32330200274,2930.0207841319307,4215.100165026318,34.31086097147756,78516
1772421,1773692,4215.100165026318,34.31086097147756,1567.451699871145,-742.3616437789719,78516
1773715,1774410,1567.451699871145,-742.3616437789719,364.56800198026895,-2132.201157540106,78516
1780249,1782296,364.56800198026895,-2132.201157540106,-1891.130832604516,909.029688445473,78516
1786991,1788906,-1891.130832604516,909.029688445473,364.56800198026895,-2132.201157540106,78516
1804191,1804793,364.56800198026895,-2132.201157540106,-188.8735464652516,-519.5250497148589,78516
1843085,1843802,-188.8735464652516,-519.5250497148589,-1380.2283887746603,858.2682951157151,78516
1857150,1857863,-1380.2283887746603,858.2682951157151,223.5218465521,443.9395539462969,78516
1857884,1858636,223.5218465521,443.9395539462969,949.1557991213356,-1050.348962199343,78516
1870448,1871604,949.1557991213356,-1050.348962199343,1672.3638964362608,-3476.9328053997306,78516
1875009,1875371,1672.3638964362608,-3476.9328053997306,1786.5523687045445,-2718.294876578199,78516
1893308,1894232,1786.5523687045445,-2718.294876578199,1672.3638964362608,-3476.9328053997306,78516
2542234,2542932,-1923.6199654583029,-1762.9565486044485,-929.4525001462196,-1038.6048240499654,78516
2575517,2575717,-929.4525001462196,-1038.6048240499654,-1369.1387647616386,-1373.3405910290935,78516
