started_at,ended_at,start_x,start_y,end_x,end_y,bike_id
24427,25036,-815.0661716391357,66.67998816797413,51.97857877547188,882.4244844852859,W23711
33322,33694,51.97857877547188,882.4244844852859,975.0041157596628,-78.1458292047099,W23711
200331,201845,-747.4932564629371,3672.408697257432,-4225.972107402708,1105.3961310626798,W23711
236207,236871,-4225.972107402708,1105.3961310626798,-4157.940962258967,-439.7094378350882,W23711
288740,289838,-4157.940962258967,-439.7094378350882,-910.6317190044888,-149.73790131117772,W23711
310288,311960,-910.6317190044888,-149.73790131117772,-2330.4996228661403,-4975.451437656579,W23711
407646,407757,-2330.4996228661403,-4975.451437656579,-2284.558322943482,-4606.930401212525,W23711
464157,464604,-2284.558322943482,-4606.930401212525,-2397.860313486188,-5988.397267929024,W23711
845375,846074,-2397.860313486188,-5988.397267929024,-2159.558678089764,-8801.090525085952,W23711
1865502,1868666,-2159.558678089764,-8801.090525085952,-1260.1040304636565,-2002.7373407811456,W23711
1869864,1872284,-1260.1040304636565,-2002.7373407811456,-4157.940962258967,-439.7094378350882,W23711
2016904,2019030,-4157.940962258967,-439.7094378350882,-7363.579416077806,-1981.252803691672,W23711
2045339,2045564,-7363.579416077806,-1981.252803691672,-6955.684337452492,-1672.2316899124346,W23711
2279020,2279867,-6955.684337452492,-1672.2316899124346,-6301.934568920051,-3160.564647848644,W23711
