started_at,ended_at,start_x,start_y,end_x,end_y,bike_id
59178,60014,-298.2969459159975,188.1288480866431,-117.13754112524298,2177.897543422312,W24699
60376,61317,-117.13754112524298,2177.897543422312,-117.13754112524298,2177.897543422312,W24699
63584,63749,-117.13754112524298,2177.897543422312,-568.1023581072151,1955.7830855160428,W24699
67461,68251,-568.1023581072151,1955.7830855160428,1111.6447822315015,-379.2633049876047,W24699
112087,112379,1111.6447822315015,-379.2633049876047,949.1557991213356,-1050.348962199343,W24699
117623,118950,949.1557991213356,-1050.348962199343,-2311.9300813208715,-239.22419795062223,W24699
149332,151500,-2311.9300813208715,-239.22419795062223,933.0718976437946,1937.9287301948511,W24699
192943,193279,933.0718976437946,1937.9287301948511,1259.8818657302877,989.0679380163066,W24699
194589,195118,1259.8818657302877,989.0679380163066,949.1557991213356,-1050.348962199343,W24699
197659,198358,949.1557991213356,-1050.348962199343,-497.6502651030011,1112.8544936800606,W24699
198533,199561,-497.6502651030011,1112.8544936800606,-2605.1986538763904,423.4568864618599,W24699
215032,215710,-919.6624414465116,-3269.7684348142307,-1553.8936335864703,-1509.7618356025214,W24699
216255,216555,-1553.8936335864703,-1509.7618356025214,-1031.2517830869351,-841.1251929813999,W24699
228564,228911,-1031.2517830869351,-841.1251929813999,-543.4816018481092,-1377.793344829783,W24699
241406,242041,-543.4816018481092,-1377.793344829783,667.0201694225339,-1810.1557388930216,W24699
290309,290636,667.0201694225339,-1810.1557388930216,-490.1994239689824,-1831.862913672767,W24699
291005,291478,-490.1994239689824,-1831.862913672767,-1592.837274168058,-822.8132429757283,W24699
325219,325685,-1592.837274168058,-822.8132429757283,-1557.6190541540952,-2536.900818615751,W24699
369868,370476,-1557.6190541540952,-2536.900818615751,-1367.232735634131,-238.8902414156101,W24699
378942,379358,-1367.232735634131,-238.8902414156101,-1917.5553273249889,-723.2385361039151,W24699
391298,391794,-1917.5553273249889,-723.2385361039151,-1154.4505748659533,-447.5017569858993,W24699
476806,478035,-1620.3880588270645,-3013.067178195072,33.87194837741417,102.3020185750716,W24699
479327,480157,33.87194837741417,102.3020185750716,-828.866144832659,38.85027691326964,W24699
498067,499074,-828.866144832659,38.85027691326964,1260.4016918558598,-461.861887993795,W24699
502974,503123,1260.4016918558598,-461.861887993795,1244.7008281127914,-1024.896740019206,W24699
507313,507684,1244.7008281127914,-1024.896740019206,1731.1908863231297,162.91512968887474,W24699
510142,510235,1731.1908863231297,162.91512968887474,1774.0765416883553,450.0620904220471,W24699
551979,552281,1774.0765416883553,450.0620904220471,1260.4016918558598,-461.861887993795,W24699
560357,560746,1260.4016918558598,-461.861887993795,2049.324475222406,9.239464137182011,W24699
566715,568747,2049.324475222406,9.239464137182011,-757.1301394926505,1761.398084774919,W24699
579094,579855,-757.1301394926505,1761.398084774919,1108.6991008528505,2222.2581031636773,W24699
813170,813885,-2172.35676658326,-2509.7946798534413,-1320.3617466378792,-823.2028589331105,W24699
850784,851956,-1320.3617466378792,-823.2028589331105,1572.4706426230523,-412.8815961838383,W24699
887047,887339,1572.4706426230523,-412.8815961838383,657.2301107228259,-382.9368268735295,W24699
925002,925363,657.2301107228259,-382.9368268735295,42.55668119470874,-683.8074999788248,W24699
931425,932036,42.55668119470874,-683.8074999788248,1244.7008281127914,-1024.896740019206,W24699
937398,938005,1244.7008281127914,-1024.896740019206,2842.9256937190985,-2153.017781559556,W24699
1012152,1013204,2842.9256937190985,-2153.017781559556,-424.0948683241063,-713.6651154317209,W24699
1106403,1106940,-424.0948683241063,-713.6651154317209,1567.451699871145,-742.3616437789719,W24699
1108273,1109094,1567.451699871145,-742.3616437789719,-493.3049536406412,-113.54792354855924,W24699
1163288,1163702,-493.3049536406412,-113.54792354855924,98.48439579788452,-1232.2751862723885,W24699
1167138,1168550,98.48439579788452,-1232.2751862723885,-497.6502651030011,1112.8544936800606,W24699
1180155,1180932,-497.6502651030011,1112.8544936800606,-584.201315024888,157.18220917050687,W24699
1182333,1184309,-584.201315024888,157.18220917050687,-2853.3723100320794,891.6639486224678,W24699
1188178,1189699,-2853.3723100320794,891.6639486224678,-2848.997106809029,636.9107717910118,W24699
1191998,1192310,-2848.997106809029,636.9107717910118,-2848.997106809029,636.9107717910118,W24699
1259380,1260464,-2848.997106809029,636.9107717910118,-3698.003126530832,-668.4251368154823,W24699
1535742,1536520,-4002.05809119474,-833.4441926753292,-1386.4663022827554,-1072.7797094714829,W24699
1583959,1584364,-1386.4663022827554,-1072.7797094714829,-2646.698106240912,-1031.0908020110053,W24699
1588688,1589633,-2646.698106240912,-1031.0908020110053,380.2494234372797,-455.8506703619942,W24699
1591979,1592108,380.2494234372797,-455.8506703619942,657.2301107228259,-382.9368268735295,W24699
1623871,1624656,657.2301107228259,-382.9368268735295,1000.4019913418696,-1637.3888914201018,W24699
1635277,1637273,1000.4019913418696,-1637.3888914201018,1000.4019913418696,-1637.3888914201018,W24699
1702328,1706876,1000.4019913418696,-1637.3888914201018,-1380.2283887746603,858.2682951157151,W24699
1715798,1717354,-1380.2283887746603,858.2682951157151,1774.0765416883553,450.0620904220471,W24699
1792596,1794219,1774.0765416883553,450.0620904220471,-1891.130832604516,909.029688445473,W24699
1794251,1795969,-1891.130832604516,909.029688445473,-1051.7849150501052,834.0564463237743,W24699
1796007,1796406,-1051.7849150501052,834.0564463237743,-1380.2283887746603,858.2682951157151,W24699
1846305,1847516,-1380.2283887746603,858.2682951157151,-117.13754112524298,2177.897543422312,W24699
1966817,1967732,-117.13754112524298,2177.897543422312,-824.1944534827929,1329.162363396306,W24699
1967973,1969237,-824.1944534827929,1329.162363396306,-3698.003126530832,-668.4251368154823,W24699
2482276,2488281,-65.24156624682065,642.142757506466,-65.24156624682065,642.142757506466,W24699
2488945,2489846,-65.24156624682065,642.142757506466,949.1557991213356,-1050.348962199343,W24699
2536635,2537940,949.1557991213356,-1050.348962199343,-757.1301394926505,1761.398084774919,W24699
2558758,2559952,-757.1301394926505,1761.398084774919,949.1557991213356,-1050.348962199343,W24699
2565240,2566014,949.1557991213356,-1050.348962199343,2852.802390106196,995.5244310270688,W24699
2658523,2659167,4215.100165026318,34.31086097147756,2500.7068276638083,159.2972672261112,W24699
