started_at,ended_at,start_x,start_y,end_x,end_y,bike_id
25629,26079,-912.1249626238716,-1947.857150184919,-219.1967371281292,-754.4078127095321,78558
51622,52765,-219.1967371281292,-754.4078127095321,-1923.6199654583029,-1762.9565486044485,78558
114744,114967,-1923.6199654583029,-1762.9565486044485,-1890.8709195411147,-645.4266634342174,78558
144457,145008,-1890.8709195411147,-645.4266634342174,-543.4816018481092,-1377.793344829783,78558
149514,149761,-543.4816018481092,-1377.793344829783,-219.1967371281292,-754.4078127095321,78558
149947,150571,-219.1967371281292,-754.4078127095321,-814.6575640637428,-2330.682658213708,78558
201635,202061,-814.6575640637428,-2330.682658213708,-1574.8166351441266,-1019.791939240589,78558
206504,208393,-1574.8166351441266,-1019.791939240589,-2996.5410888062315,-611.3630968574403,78558
214889,216357,-2996.5410888062315,-611.3630968574403,-1008.6393466202468,-2284.707975219652,78558
229126,229702,-1008.6393466202468,-2284.707975219652,-2646.698106240912,-1031.0908020110053,78558
230713,231821,-2646.698106240912,-1031.0908020110053,-104.30096126102605,1101.0580053229169,78558
232726,233133,-104.30096126102605,1101.0580053229169,-117.13754112524298,2177.897543422312,78558
233941,236745,-117.13754112524298,2177.897543422312,-117.13754112524298,2177.897543422312,78558
238471,238820,-117.13754112524298,2177.897543422312,-104.30096126102605,1101.0580053229169,78558
283873,284301,-104.30096126102605,1101.0580053229169,1221.3280947444182,2365.859413241053,78558
286261,287054,1221.3280947444182,2365.859413241053,1111.6447822315015,-379.2633049876047,78558
288159,288759,1111.6447822315015,-379.2633049876047,-298.2969459159975,188.1288480866431,78558
319865,320551,-298.2969459159975,188.1288480866431,1260.4016918558598,-461.861887993795,78558
321450,321863,1260.4016918558598,-461.861887993795,2175.815499130866,-414.1061034791464,78558
326688,328477,2175.815499130866,-414.1061034791464,-568.1023581072151,1955.7830855160428,78558
340858,341853,-568.1023581072151,1955.7830855160428,2438.154417210546,645.8719388147609,78558
371323,371699,2438.154417210546,645.8719388147609,1002.1347450933658,-77.58923497942598,78558
374367,374615,1002.1347450933658,-77.58923497942598,1244.7008281127914,-1024.896740019206,78558
377435,378601,1244.7008281127914,-1024.896740019206,-1917.5553273249889,-723.2385361039151,78558
382546,383922,-1917.5553273249889,-723.2385361039151,-929.4525001462196,-1038.6048240499654,78558
385638,386238,-929.4525001462196,-1038.6048240499654,949.1557991213356,-1050.348962199343,78558
389604,389889,949.1557991213356,-1050.348962199343,1572.4706426230523,-412.8815961838383,78558
390538,390784,1572.4706426230523,-412.8815961838383,1244.7008281127914,-1024.896740019206,78558
393855,394364,1244.7008281127914,-1024.896740019206,1373.1173234348175,-2539.6281303190094,78558
457923,458170,1373.1173234348175,-2539.6281303190094,1000.4019913418696,-1637.3888914201018,78558
459318,460295,1000.4019913418696,-1637.3888914201018,-1051.7849150501052,834.0564463237743,78558
464194,464729,-1051.7849150501052,834.0564463237743,-2811.396350385682,425.46062567272384,78558
551762,552241,-1360.474996000465,-3399.343570419514,-2906.611169067512,-3041.230845985579,78558
566165,567955,-2906.611169067512,-3041.230845985579,-2892.402588299826,17.69969635880834,78558
1668866,1672290,-1557.6190541540952,-2536.900818615751,-1553.8936335864703,-1509.7618356025214,78558
1672314,1672667,-1553.8936335864703,-1509.7618356025214,-1557.6190541540952,-2536.900818615751,78558
