started_at,ended_at,start_x,start_y,end_x,end_y,bike_id
198287,198762,-1620.3880588270645,3013.067178195072,-2195.1424784234973,1823.9592756756333,78556
225619,226139,-2195.1424784234973,1823.9592756756333,-2996.5410888062315,611.3630968574403,78556
236023,236631,-2996.5410888062315,611.3630968574403,-2524.8855174638293,1823.5140002958813,78556
253509,253771,-2524.8855174638293,1823.5140002958813,-2996.5410888062315,611.3630968574403,78556
304801,305240,-2996.5410888062315,611.3630968574403,-1881.6873246556,2146.116013168249,78556
314925,315183,-1881.6873246556,2146.116013168249,-2450.377106119949,1407.2928387603392,78556
326120,326590,-2450.377106119949,1407.2928387603392,-2996.5410888062315,611.3630968574403,78556
407758,408151,1002.1347450933658,77.58923497942598,2049.324475222406,-9.239464137182011,78556
462447,462798,2049.324475222406,-9.239464137182011,1002.1347450933658,77.58923497942598,78556
481741,481972,1002.1347450933658,77.58923497942598,1157.64939435139,-143.71262892290716,78556
485854,486036,1157.64939435139,-143.71262892290716,1572.4706426230523,412.8815961838383,78556
488018,488809,1572.4706426230523,412.8815961838383,3430.5891287699023,-741.7174643782791,78556
496484,496736,3430.5891287699023,-741.7174643782791,2873.8553481949384,-707.4312601120213,78556
570603,571312,2873.8553481949384,-707.4312601120213,1399.021992029718,-702.1992743957761,78556
582168,582523,1399.021992029718,-702.1992743957761,2852.802390106196,-995.5244310270688,78556
664492,665166,2852.802390106196,-995.5244310270688,1244.7008281127914,1024.896740019206,78556
665292,665726,1244.7008281127914,1024.896740019206,2447.250630792388,463.5171925950309,78556
671642,673428,2447.250630792388,463.5171925950309,-912.1249626238716,1947.857150184919,78556
677789,678188,-912.1249626238716,1947.857150184919,-1923.6199654583029,1762.9565486044485,78556
678556,679310,-1923.6199654583029,1762.9565486044485,-2194.7092899865465,1670.339269546311,78556
680488,680919,-2194.7092899865465,1670.339269546311,-1386.4663022827554,1072.7797094714829,78556
700184,700935,-1386.4663022827554,1072.7797094714829,1002.1347450933658,77.58923497942598,78556
714228,714887,1002.1347450933658,77.58923497942598,-1017.5523537364988,-1111.63304402804,78556
755772,757070,-1017.5523537364988,-1111.63304402804,1373.1173234348175,2539.6281303190094,78556
807025,808131,1373.1173234348175,2539.6281303190094,-1017.5523537364988,-1111.63304402804,78556
846772,847996,-1017.5523537364988,-1111.63304402804,1120.8255084078955,2058.068864235805,78556
895972,896677,1120.8255084078955,2058.068864235805,-219.1967371281292,754.4078127095321,78556
932947,933197,-219.1967371281292,754.4078127095321,-543.4816018481092,1377.793344829783,78556
942076,942398,-543.4816018481092,1377.793344829783,-1031.2517830869351,841.1251929813999,78556
955179,955535,-1031.2517830869351,841.1251929813999,-490.1994239689824,1831.862913672767,78556
979351,980196,-490.1994239689824,1831.862913672767,-1555.499352562064,542.4818752125246,78556
992182,1001528,-1555.499352562064,542.4818752125246,33.87194837741417,-102.3020185750716,78556
1075029,1075447,-1154.4505748659533,447.5017569858993,-824.4476227646819,-360.1164636447984,78556
1606217,1607222,-824.4476227646819,-360.1164636447984,-494.0981199113877,3187.837764878856,78556
1707625,1711535,-494.0981199113877,3187.837764878856,42.55668119470874,683.8074999788248,78556
1779240,1781094,42.55668119470874,683.8074999788248,-1891.130832604516,-909.029688445473,78556
1787020,1788925,-1891.130832604516,-909.029688445473,364.56800198026895,2132.201157540106,78556
1803422,1803776,364.56800198026895,2132.201157540106,949.1557991213356,1050.348962199343,78556
1803819,1803954,949.1557991213356,1050.348962199343,1244.7008281127914,1024.896740019206,78556
1806803,1807564,1244.7008281127914,1024.896740019206,380.2494234372797,455.8506703619942,78556
1963178,1963846,380.2494234372797,455.8506703619942,2537.267931834781,831.4404534644652,78556
2185814,2186201,2537.267931834781,831.4404534644652,1683.1069696997222,1296.3079502741607,78556
2193954,2194239,1683.1069696997222,1296.3079502741607,2537.267931834781,831.4404534644652,78556
2216690,2220005,2537.267931834781,831.4404534644652,2913.188858369781,461.9732068385355,78556
2368002,2369148,2913.188858369781,461.9732068385355,3193.7216908469413,171.98761555736422,78556
2370199,2372170,3193.7216908469413,171.98761555736422,1120.8255084078955,2058.068864235805,78556
2372197,2373566,1120.8255084078955,2058.068864235805,-1475.703120519892,638.6362138876518,78556
2373621,2375088,-1475.703120519892,638.6362138876518,-424.0948683241063,713.6651154317209,78556
2375126,2376526,-424.0948683241063,713.6651154317209,2852.2825639806247,103.74916355986063,78556
2573946,2575032,2852.2825639806247,103.74916355986063,-1450.058364987162,-447.3904381419498,78556
2657816,2658527,-1450.058364987162,-447.3904381419498,-1881.6873246556,2146.116013168249,78556
2659655,2660230,-1881.6873246556,2146.116013168249,259.6497622861215,1818.615971114648,78556
