started_at,ended_at,start_x,start_y,end_x,end_y,bike_id
119016,119557,-219.1967371281292,-754.4078127095321,-842.3816240987607,-683.1637518961281,W23044
148552,148746,-842.3816240987607,-683.1637518961281,-219.1967371281292,-754.4078127095321,W23044
149178,150100,-219.1967371281292,-754.4078127095321,-912.1249626238716,-1947.857150184919,W23044
150130,150839,-912.1249626238716,-1947.857150184919,-2089.96432566718,-2393.132530270474,W23044
204294,205073,-2089.96432566718,-2393.132530270474,-1890.8709195411147,-645.4266634342174,W23044
209897,210335,-1890.8709195411147,-645.4266634342174,-1462.7883025379629,-22.472351936458256,W23044
236218,238692,-1462.7883025379629,-22.472351936458256,-117.13754112524298,2177.897543422312,W23044
286911,287540,-117.13754112524298,2177.897543422312,-1380.2283887746603,858.2682951157151,W23044
323117,323701,-1380.2283887746603,858.2682951157151,-117.13754112524298,2177.897543422312,W23044
372384,373475,-117.13754112524298,2177.897543422312,-2811.396350385682,425.46062567272384,W23044
404384,406414,-2811.396350385682,425.46062567272384,-2811.396350385682,425.46062567272384,W23044
409988,411516,-2811.396350385682,425.46062567272384,-82.13591533098672,1351.7447350956706,W23044
504452,504868,-1894.076513983168,-1322.3565600090635,-929.4525001462196,-1038.6048240499654,W23044
542813,543468,-929.4525001462196,-1038.6048240499654,-929.4525001462196,-1038.6048240499654,W23044
556014,556287,-929.4525001462196,-1038.6048240499654,-907.7930782432848,-177.44223896388112,W23044
653222,653831,-907.7930782432848,-177.44223896388112,-1369.1387647616386,-1373.3405910290935,W23044
659681,668624,-1369.1387647616386,-1373.3405910290935,903.1945058439112,2156.246028065728,W23044
670585,671762,903.1945058439112,2156.246028065728,1849.4551939827204,-720.130750546742,W23044
723769,724194,1849.4551939827204,-720.130750546742,949.1557991213356,-1050.348962199343,W23044
738168,738654,949.1557991213356,-1050.348962199343,-219.1967371281292,-754.4078127095321,W23044
740191,742062,-219.1967371281292,-754.4078127095321,1244.7008281127914,-1024.896740019206,W23044
755170,755546,1244.7008281127914,-1024.896740019206,1572.4706426230523,-412.8815961838383,W23044
769251,769912,-843.7011695816313,-220.42732905849545,-2169.584360579388,-380.3764934373816,W23044
809787,810158,-2169.584360579388,-380.3764934373816,-2170.01754901757,306.3494614999309,W23044
840087,840604,-2170.01754901757,306.3494614999309,-1380.2283887746603,858.2682951157151,W23044
841073,843090,-1380.2283887746603,858.2682951157151,-2848.997106809029,636.9107717910118,W23044
847782,849071,-2848.997106809029,636.9107717910118,-1386.4663022827554,-1072.7797094714829,W23044
909792,910359,-1386.4663022827554,-1072.7797094714829,-2996.5410888062315,-611.3630968574403,W23044
920352,920601,-2996.5410888062315,-611.3630968574403,-2450.377106119949,-1407.2928387603392,W23044
923251,923425,-2450.377106119949,-1407.2928387603392,-3034.3151206031275,-1150.702900985921,W23044
923830,924318,-3034.3151206031275,-1150.702900985921,-2248.688768655308,-832.4674209813991,W23044
1014500,1015103,-4002.05809119474,-833.4441926753292,-2194.7092899865465,-1670.339269546311,W23044
1367300,1367615,-1557.6190541540952,-2536.900818615751,-1553.8936335864703,-1509.7618356025214,W23044
1492370,1492753,-1553.8936335864703,-1509.7618356025214,-1008.6393466202468,-2284.707975219652,W23044
1520350,1521106,-1008.6393466202468,-2284.707975219652,-1460.4567918220644,-308.2610377861307,W23044
1536214,1537317,-1460.4567918220644,-308.2610377861307,1835.1127926085967,1359.8153513599148,W23044
1583588,1583887,1835.1127926085967,1359.8153513599148,933.0718976437946,1937.9287301948511,W23044
1603325,1604725,933.0718976437946,1937.9287301948511,-1812.1172615052687,1830.5270875335093,W23044
1606940,1607556,-1812.1172615052687,1830.5270875335093,-1462.7883025379629,-22.472351936458256,W23044
1607627,1607947,-1462.7883025379629,-22.472351936458256,-1574.8166351441266,-1019.791939240589,W23044
1690187,1690522,-1574.8166351441266,-1019.791939240589,-2451.156845307692,-814.965264401756,W23044
2380375,2382490,-2451.156845307692,-814.965264401756,-2451.156845307692,-814.965264401756,W23044
2461153,2461893,-2451.156845307692,-814.965264401756,1244.7008281127914,-1024.896740019206,W23044
