started_at,ended_at,start_x,start_y,end_x,end_y,bike_id
239708,241000,-2287.4982534152964,-449.3941773512319,-1687.835498630181,-3322.088291974309,W23386
290939,291402,-1687.835498630181,-3322.088291974309,-1923.6199654583029,-1762.9565486044485,W23386
292348,292683,-1923.6199654583029,-1762.9565486044485,-1890.8709195411147,-645.4266634342174,W23386
327218,327567,-1890.8709195411147,-645.4266634342174,-1923.6199654583029,-1762.9565486044485,W23386
376559,377052,-1923.6199654583029,-1762.9565486044485,-2451.156845307692,-814.965264401756,W23386
390435,391068,-2451.156845307692,-814.965264401756,-1460.4567918220644,-308.2610377861307,W23386
408563,409068,-1460.4567918220644,-308.2610377861307,-1553.8936335864703,-1509.7618356025214,W23386
411304,411570,-1553.8936335864703,-1509.7618356025214,-929.4525001462196,-1038.6048240499654,W23386
463212,463618,-842.3816240987607,-683.1637518961281,-246.9207971631472,-106.75477237497007,W23386
494640,494806,-246.9207971631472,-106.75477237497007,-570.8591111335667,-382.6028703385173,W23386
508284,508885,-570.8591111335667,-382.6028703385173,-543.4816018481092,-1377.793344829783,W23386
575138,575942,-543.4816018481092,-1377.793344829783,1229.9918635043607,1242.652266974825,W23386
592757,594701,1229.9918635043607,1242.652266974825,380.2494234372797,-455.8506703619942,W23386
596590,597400,380.2494234372797,-455.8506703619942,1259.8818657302877,989.0679380163066,W23386
654031,656342,1259.8818657302877,989.0679380163066,-2848.997106809029,636.9107717910118,W23386
656463,657702,-2848.997106809029,636.9107717910118,-1993.883130108986,3476.932805400522,W23386
658838,660587,-1993.883130108986,3476.932805400522,-65.24156624682065,642.142757506466,W23386
668530,673653,-65.24156624682065,642.142757506466,-1475.703120519892,-638.6362138876518,W23386
754181,754446,-1881.6873246556,-2146.116013168249,-2019.097921527496,-1083.449620274128,W23386
755495,755715,-2019.097921527496,-1083.449620274128,-1369.1387647616386,-1373.3405910290935,W23386
816186,816577,-1369.1387647616386,-1373.3405910290935,-2195.1424784234973,-1823.9592756756333,W23386
820070,820158,-2195.1424784234973,-1823.9592756756333,-2524.8855174638293,-1823.5140002958813,W23386
823737,823826,-2524.8855174638293,-1823.5140002958813,-2195.1424784234973,-1823.9592756756333,W23386
839727,839975,-2195.1424784234973,-1823.9592756756333,-2792.422696799228,-1461.727753976022,W23386
893124,893548,-2792.422696799228,-1461.727753976022,-2328.217966590844,-661.3452582716426,W23386
929176,929948,-2328.217966590844,-661.3452582716426,-1713.783486068777,-1824.4045510561773,W23386
974034,974233,-1713.783486068777,-1824.4045510561773,-2194.7092899865465,-1670.339269546311,W23386
996374,996957,-828.866144832659,38.85027691326964,-65.24156624682065,642.142757506466,W23386
1007705,1009864,-65.24156624682065,642.142757506466,-2848.997106809029,636.9107717910118,W23386
1018413,1018947,-2848.997106809029,636.9107717910118,-3698.003126530832,-668.4251368154823,W23386
1020136,1020539,-3698.003126530832,-668.4251368154823,-2792.422696799228,-1461.727753976022,W23386
2475138,2475427,1774.0765416883553,450.0620904220471,1845.7259093409737,698.5257525098514,W23386
2567354,2567637,1845.7259093409737,698.5257525098514,2285.152260892992,1533.30577132602,W23386
2568283,2568761,2285.152260892992,1533.30577132602,3430.5891287699023,741.7174643782791,W23386
