started_at,ended_at,start_x,start_y,end_x,end_y,bike_id
2397320,2405965,-431.68621609472046,7071.97490536801,-810.2158349534978,3422.163933649827,W20816
2473584,2474203,-810.2158349534978,3422.163933649827,-816.9135259411414,1201.1303377814577,W20816
2573373,2574865,2283.334914585575,-335.1253829365107,1709.7916832437074,-315.9228821705432,W20816
2574892,2575039,1709.7916832437074,-315.9228821705432,1554.255559250921,-94.62101826821,W20816
2576598,2576943,1554.255559250921,-94.62101826821,2283.334914585575,-335.1253829365107,W20816
